,Comuna 1,Comuna 10,Comuna 11,Comuna 12,Comuna 13,Comuna 14,Comuna 15,Comuna 16,Comuna 2,Comuna 3,Comuna 4,Comuna 5,Comuna 6,Comuna 7,Comuna 8,Comuna 9,Corregimiento 50,Corregimiento 60,Corregimiento 70,Corregimiento 80,Corregimiento 90,Fecha
1896,0.0,57.0,15.0,10.0,1.0,6.0,3.0,8.0,0.0,4.0,7.0,12.0,2.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2020-03-11
1897,1.0,42.0,19.0,2.0,1.0,7.0,10.0,3.0,0.0,2.0,7.0,7.0,3.0,10.0,4.0,3.0,0.0,1.0,1.0,2.0,3.0,2020-03-12
1898,2.0,66.0,14.0,5.0,0.0,12.0,3.0,2.0,0.0,2.0,14.0,12.0,3.0,2.0,5.0,5.0,0.0,2.0,0.0,2.0,0.0,2020-03-13
1899,1.0,59.0,23.0,6.0,0.0,18.0,7.0,7.0,0.0,1.0,5.0,4.0,6.0,2.0,9.0,7.0,0.0,2.0,1.0,5.0,0.0,2020-03-14
1900,1.0,26.0,7.0,1.0,1.0,6.0,2.0,8.0,0.0,4.0,2.0,12.0,2.0,4.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,2020-03-15
1901,0.0,52.0,5.0,22.0,0.0,8.0,10.0,2.0,3.0,1.0,6.0,7.0,2.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0,2020-03-16
1902,2.0,33.0,16.0,2.0,4.0,14.0,6.0,10.0,2.0,2.0,6.0,4.0,9.0,7.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,2020-03-17
1903,1.0,51.0,10.0,4.0,7.0,10.0,12.0,8.0,1.0,1.0,6.0,6.0,1.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2020-03-18
1904,4.0,45.0,14.0,4.0,3.0,6.0,3.0,9.0,2.0,0.0,9.0,10.0,1.0,1.0,5.0,2.0,0.0,4.0,1.0,2.0,0.0,2020-03-19
1905,0.0,37.0,10.0,4.0,4.0,19.0,12.0,21.0,1.0,5.0,6.0,2.0,1.0,9.0,8.0,9.0,0.0,3.0,0.0,0.0,0.0,2020-03-20
1906,0.0,7.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2020-03-21
1907,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22
1908,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23
1909,0.0,17.0,9.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,5.0,2.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-24
1910,0.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2020-03-25
1911,1.0,5.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2020-03-26
1912,0.0,5.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2020-03-27
1913,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-28
1914,0.0,5.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,2020-03-29
1915,0.0,11.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2020-03-30
1916,1.0,10.0,3.0,10.0,0.0,4.0,0.0,12.0,0.0,0.0,5.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-31
1917,3.0,8.0,15.0,0.0,2.0,10.0,6.0,3.0,0.0,3.0,2.0,0.0,3.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2020-04-01
1918,2.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-04-02
1919,0.0,5.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,11.0,2.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-04-03
1920,2.0,31.0,1.0,0.0,1.0,8.0,11.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2020-04-04
1921,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-05
1922,4.0,9.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,11.0,3.0,2.0,4.0,9.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2020-04-06
1923,2.0,9.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,3.0,0.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-07
1924,1.0,3.0,4.0,2.0,1.0,0.0,3.0,11.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2020-04-08
1925,1.0,3.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2020-04-09
1926,0.0,3.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-04-10
1927,1.0,14.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-04-11
1928,0.0,16.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2020-04-12
1929,2.0,9.0,3.0,7.0,0.0,2.0,13.0,13.0,0.0,3.0,7.0,3.0,0.0,2.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,2020-04-13
1930,3.0,4.0,10.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,6.0,1.0,2.0,11.0,1.0,0.0,2.0,0.0,1.0,0.0,2020-04-14
1931,1.0,12.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,7.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2020-04-15
1932,1.0,7.0,9.0,3.0,1.0,1.0,2.0,5.0,0.0,8.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2020-04-16
1933,2.0,5.0,7.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-04-17
1934,1.0,5.0,1.0,3.0,0.0,3.0,1.0,6.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-18
1935,1.0,2.0,1.0,0.0,2.0,2.0,0.0,8.0,0.0,3.0,2.0,1.0,3.0,2.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,2020-04-19
1936,3.0,13.0,3.0,5.0,1.0,6.0,2.0,5.0,0.0,4.0,3.0,12.0,0.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,2020-04-20
1937,0.0,9.0,1.0,5.0,2.0,8.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,4.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,2020-04-21
1938,1.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,6.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,2020-04-22
1939,2.0,17.0,4.0,4.0,2.0,2.0,2.0,6.0,0.0,2.0,2.0,1.0,3.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,2020-04-23
1940,7.0,13.0,11.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2020-04-24
1941,2.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,6.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,2020-04-25
1942,1.0,2.0,0.0,1.0,0.0,2.0,0.0,11.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,1.0,1.0,2.0,0.0,2020-04-26
1943,0.0,10.0,5.0,5.0,4.0,7.0,5.0,8.0,0.0,2.0,3.0,6.0,2.0,2.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,2020-04-27
1944,2.0,18.0,8.0,2.0,0.0,6.0,1.0,10.0,1.0,7.0,6.0,6.0,1.0,7.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,2020-04-28
1945,0.0,13.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,2020-04-29
1946,1.0,13.0,4.0,1.0,0.0,5.0,3.0,3.0,1.0,10.0,10.0,12.0,2.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2020-04-30
1947,2.0,6.0,9.0,3.0,1.0,6.0,1.0,2.0,0.0,2.0,8.0,4.0,6.0,0.0,16.0,7.0,0.0,1.0,0.0,0.0,0.0,2020-05-01
1948,1.0,25.0,5.0,3.0,3.0,2.0,2.0,2.0,0.0,5.0,6.0,3.0,1.0,1.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,2020-05-02
1949,0.0,8.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2020-05-03
1950,2.0,8.0,10.0,1.0,2.0,9.0,2.0,1.0,0.0,5.0,10.0,18.0,4.0,15.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,2020-05-04
1951,8.0,22.0,4.0,2.0,0.0,1.0,2.0,4.0,1.0,2.0,6.0,4.0,0.0,6.0,4.0,0.0,2.0,4.0,0.0,4.0,0.0,2020-05-05
1952,0.0,24.0,3.0,2.0,0.0,3.0,2.0,13.0,0.0,2.0,2.0,4.0,4.0,8.0,5.0,11.0,0.0,1.0,0.0,2.0,1.0,2020-05-06
1953,0.0,6.0,3.0,3.0,0.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,2.0,13.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,2020-05-07
1954,2.0,20.0,10.0,3.0,1.0,3.0,4.0,7.0,0.0,1.0,6.0,2.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2020-05-08
1955,0.0,51.0,4.0,7.0,2.0,10.0,0.0,2.0,0.0,3.0,20.0,2.0,6.0,8.0,6.0,4.0,0.0,2.0,0.0,0.0,1.0,2020-05-09
1956,1.0,9.0,5.0,1.0,2.0,15.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,2020-05-10
1957,0.0,17.0,5.0,7.0,0.0,3.0,3.0,7.0,0.0,0.0,5.0,4.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-11
1958,0.0,16.0,9.0,5.0,1.0,4.0,1.0,4.0,0.0,5.0,8.0,6.0,0.0,6.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,2020-05-12
1959,0.0,14.0,6.0,5.0,6.0,5.0,0.0,3.0,0.0,1.0,11.0,9.0,4.0,16.0,7.0,3.0,0.0,0.0,0.0,3.0,0.0,2020-05-13
1960,2.0,18.0,7.0,7.0,4.0,10.0,6.0,8.0,1.0,1.0,7.0,3.0,5.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,2020-05-14
1961,2.0,23.0,15.0,1.0,2.0,5.0,3.0,13.0,0.0,1.0,0.0,10.0,4.0,7.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,2020-05-15
1962,1.0,18.0,6.0,5.0,5.0,5.0,6.0,7.0,0.0,3.0,3.0,5.0,3.0,8.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,2020-05-16
1963,2.0,2.0,3.0,7.0,1.0,2.0,2.0,6.0,0.0,2.0,2.0,5.0,0.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0,4.0,2020-05-17
1964,0.0,15.0,6.0,4.0,2.0,4.0,4.0,1.0,0.0,1.0,9.0,3.0,2.0,7.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,2020-05-18
1965,0.0,18.0,14.0,2.0,0.0,7.0,7.0,3.0,3.0,4.0,3.0,0.0,5.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-05-19
1966,0.0,27.0,12.0,4.0,0.0,10.0,7.0,7.0,0.0,4.0,12.0,10.0,3.0,4.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,2020-05-20
1967,0.0,18.0,8.0,1.0,0.0,3.0,10.0,7.0,0.0,0.0,6.0,5.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,2020-05-21
1968,2.0,26.0,15.0,4.0,2.0,13.0,1.0,7.0,0.0,1.0,3.0,4.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,2020-05-22
1969,1.0,32.0,12.0,3.0,2.0,6.0,2.0,16.0,1.0,2.0,3.0,2.0,1.0,4.0,0.0,16.0,0.0,0.0,8.0,1.0,2.0,2020-05-23
1970,0.0,17.0,6.0,6.0,0.0,8.0,1.0,12.0,0.0,8.0,4.0,2.0,1.0,3.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,2020-05-24
1971,0.0,7.0,6.0,1.0,0.0,4.0,5.0,8.0,2.0,2.0,3.0,1.0,0.0,4.0,3.0,5.0,0.0,7.0,0.0,0.0,0.0,2020-05-25
1972,0.0,26.0,8.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,7.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,2020-05-26
1973,2.0,22.0,7.0,2.0,0.0,5.0,3.0,14.0,1.0,1.0,2.0,12.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-05-27
1974,3.0,20.0,8.0,3.0,1.0,4.0,3.0,7.0,5.0,1.0,10.0,1.0,3.0,9.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,2020-05-28
1975,1.0,31.0,9.0,6.0,0.0,9.0,3.0,8.0,0.0,3.0,2.0,3.0,3.0,6.0,2.0,14.0,0.0,0.0,2.0,5.0,0.0,2020-05-29
1976,0.0,16.0,5.0,2.0,1.0,11.0,4.0,4.0,2.0,2.0,3.0,18.0,1.0,7.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2020-05-30
1977,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,10.0,2.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,2020-05-31
1978,1.0,27.0,6.0,9.0,6.0,5.0,5.0,3.0,0.0,7.0,2.0,2.0,0.0,1.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,2020-06-01
1979,2.0,27.0,14.0,3.0,2.0,10.0,3.0,16.0,2.0,2.0,6.0,5.0,0.0,6.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2020-06-02
1980,0.0,22.0,20.0,3.0,5.0,9.0,10.0,11.0,0.0,7.0,1.0,6.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,2020-06-03
1981,0.0,8.0,4.0,5.0,3.0,23.0,4.0,11.0,2.0,0.0,7.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2020-06-04
1982,1.0,23.0,8.0,1.0,4.0,9.0,6.0,24.0,0.0,2.0,5.0,2.0,1.0,7.0,8.0,11.0,0.0,1.0,0.0,2.0,3.0,2020-06-05
1983,11.0,28.0,4.0,3.0,3.0,16.0,4.0,9.0,2.0,5.0,8.0,2.0,4.0,11.0,5.0,5.0,0.0,1.0,0.0,2.0,2.0,2020-06-06
1984,0.0,6.0,10.0,7.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,4.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,2020-06-07
1985,0.0,16.0,3.0,0.0,4.0,3.0,6.0,9.0,0.0,3.0,7.0,6.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2020-06-08
1986,3.0,26.0,2.0,8.0,0.0,9.0,3.0,14.0,1.0,0.0,5.0,2.0,2.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,2020-06-09
1987,0.0,24.0,16.0,5.0,2.0,6.0,4.0,8.0,1.0,6.0,7.0,10.0,2.0,19.0,3.0,1.0,0.0,6.0,0.0,1.0,2.0,2020-06-10
1988,0.0,23.0,15.0,2.0,2.0,17.0,8.0,14.0,0.0,3.0,2.0,5.0,1.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-06-11
1989,0.0,21.0,6.0,15.0,7.0,9.0,3.0,6.0,1.0,9.0,17.0,3.0,2.0,9.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2020-06-12
1990,2.0,37.0,9.0,0.0,0.0,9.0,2.0,4.0,1.0,9.0,5.0,2.0,5.0,8.0,11.0,5.0,0.0,0.0,5.0,2.0,0.0,2020-06-13
1991,11.0,9.0,7.0,13.0,1.0,5.0,2.0,6.0,0.0,6.0,6.0,3.0,0.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2020-06-14
1992,1.0,19.0,13.0,3.0,2.0,5.0,2.0,4.0,0.0,5.0,17.0,4.0,0.0,18.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,2020-06-15
1993,1.0,15.0,8.0,2.0,3.0,17.0,1.0,19.0,1.0,2.0,7.0,6.0,1.0,3.0,10.0,10.0,0.0,0.0,3.0,1.0,0.0,2020-06-16
1994,1.0,13.0,5.0,6.0,10.0,2.0,1.0,2.0,1.0,0.0,5.0,8.0,5.0,12.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,2020-06-17
1995,5.0,31.0,7.0,6.0,2.0,14.0,8.0,19.0,2.0,4.0,6.0,3.0,2.0,13.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,2020-06-18
1996,1.0,33.0,15.0,12.0,10.0,3.0,5.0,8.0,1.0,6.0,2.0,9.0,0.0,8.0,5.0,6.0,0.0,3.0,0.0,0.0,1.0,2020-06-19
1997,1.0,24.0,6.0,11.0,1.0,15.0,0.0,9.0,0.0,1.0,6.0,4.0,5.0,18.0,10.0,7.0,0.0,3.0,0.0,4.0,0.0,2020-06-20
1998,0.0,8.0,3.0,0.0,0.0,8.0,1.0,11.0,0.0,14.0,4.0,1.0,1.0,27.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,2020-06-21
1999,1.0,6.0,2.0,5.0,1.0,5.0,2.0,3.0,2.0,2.0,5.0,7.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2020-06-22
2000,1.0,49.0,5.0,6.0,4.0,11.0,8.0,12.0,2.0,0.0,7.0,5.0,1.0,10.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2020-06-23
2001,6.0,18.0,12.0,3.0,2.0,3.0,6.0,24.0,0.0,2.0,10.0,9.0,5.0,9.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,2020-06-24
2002,1.0,25.0,8.0,4.0,5.0,11.0,7.0,5.0,1.0,1.0,6.0,4.0,6.0,4.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,2020-06-25
2003,3.0,24.0,15.0,2.0,3.0,10.0,9.0,11.0,2.0,2.0,6.0,20.0,4.0,11.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,2020-06-26
2004,2.0,30.0,14.0,11.0,3.0,5.0,13.0,4.0,6.0,3.0,6.0,10.0,1.0,6.0,1.0,3.0,0.0,2.0,2.0,3.0,0.0,2020-06-27
2005,0.0,18.0,8.0,5.0,1.0,3.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2020-06-28
2006,1.0,7.0,1.0,5.0,1.0,0.0,3.0,7.0,1.0,2.0,5.0,7.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2020-06-29
2007,1.0,26.0,8.0,6.0,2.0,8.0,8.0,19.0,0.0,8.0,7.0,14.0,5.0,5.0,3.0,3.0,0.0,5.0,1.0,0.0,0.0,2020-06-30
2008,0.0,42.0,20.0,14.0,1.0,6.0,5.0,22.0,0.0,3.0,5.0,8.0,3.0,11.0,20.0,5.0,0.0,1.0,0.0,1.0,1.0,2020-07-01
2009,0.0,33.0,22.0,3.0,2.0,6.0,22.0,14.0,0.0,1.0,7.0,4.0,5.0,7.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2020-07-02
2010,2.0,37.0,8.0,7.0,2.0,11.0,15.0,6.0,1.0,1.0,3.0,6.0,4.0,12.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,2020-07-03
2011,1.0,21.0,6.0,9.0,5.0,6.0,7.0,4.0,0.0,0.0,4.0,12.0,2.0,22.0,4.0,7.0,0.0,2.0,0.0,2.0,0.0,2020-07-04
2012,0.0,6.0,6.0,13.0,0.0,4.0,1.0,7.0,1.0,1.0,0.0,6.0,1.0,6.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2020-07-05
2013,0.0,38.0,5.0,4.0,3.0,7.0,6.0,11.0,1.0,3.0,13.0,19.0,0.0,6.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,2020-07-06
2014,1.0,44.0,7.0,5.0,2.0,15.0,6.0,13.0,0.0,6.0,3.0,1.0,1.0,5.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,2020-07-07
2015,0.0,28.0,12.0,10.0,0.0,11.0,5.0,4.0,2.0,1.0,12.0,10.0,3.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2020-07-08
2016,0.0,55.0,8.0,2.0,8.0,16.0,6.0,14.0,0.0,3.0,2.0,14.0,4.0,4.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,2020-07-09
2017,1.0,36.0,10.0,2.0,1.0,5.0,5.0,10.0,1.0,5.0,5.0,13.0,2.0,8.0,6.0,13.0,0.0,3.0,1.0,1.0,0.0,2020-07-10
2018,1.0,21.0,12.0,7.0,1.0,13.0,3.0,15.0,0.0,4.0,9.0,6.0,3.0,5.0,3.0,4.0,0.0,4.0,0.0,16.0,0.0,2020-07-11
2019,1.0,3.0,3.0,2.0,2.0,3.0,6.0,12.0,1.0,3.0,3.0,4.0,1.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2020-07-12
2020,0.0,30.0,4.0,8.0,0.0,18.0,3.0,8.0,2.0,3.0,9.0,11.0,1.0,3.0,1.0,7.0,0.0,1.0,1.0,3.0,1.0,2020-07-13
2021,4.0,20.0,7.0,12.0,0.0,11.0,3.0,8.0,0.0,1.0,3.0,8.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-07-14
2022,3.0,20.0,7.0,7.0,3.0,7.0,4.0,16.0,13.0,0.0,9.0,8.0,2.0,3.0,6.0,7.0,0.0,2.0,3.0,0.0,0.0,2020-07-15
2023,3.0,30.0,19.0,4.0,8.0,4.0,12.0,4.0,2.0,0.0,10.0,14.0,0.0,6.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,2020-07-16
2024,0.0,2.0,6.0,0.0,2.0,5.0,2.0,0.0,1.0,2.0,4.0,5.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-17
2025,1.0,7.0,5.0,4.0,0.0,0.0,6.0,3.0,1.0,0.0,3.0,4.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-07-18
2026,0.0,5.0,1.0,0.0,6.0,4.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,12.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,2020-07-19
2027,0.0,2.0,3.0,6.0,0.0,6.0,0.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2020-07-20
2028,1.0,36.0,11.0,5.0,0.0,6.0,6.0,10.0,1.0,4.0,13.0,5.0,5.0,8.0,8.0,3.0,0.0,2.0,0.0,1.0,4.0,2020-07-21
2029,0.0,25.0,18.0,5.0,10.0,5.0,4.0,4.0,1.0,2.0,9.0,10.0,4.0,7.0,1.0,3.0,0.0,3.0,11.0,2.0,0.0,2020-07-22
2030,6.0,34.0,21.0,6.0,2.0,24.0,2.0,9.0,1.0,2.0,4.0,28.0,1.0,13.0,3.0,21.0,0.0,0.0,0.0,2.0,1.0,2020-07-23
2031,1.0,12.0,12.0,9.0,2.0,6.0,4.0,4.0,0.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2020-07-24
2032,2.0,15.0,4.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020-07-25
2033,0.0,7.0,2.0,1.0,2.0,1.0,6.0,4.0,3.0,0.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2020-07-26
2034,4.0,58.0,13.0,11.0,1.0,10.0,6.0,10.0,1.0,4.0,6.0,11.0,11.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2020-07-27
2035,5.0,29.0,30.0,19.0,3.0,5.0,4.0,7.0,0.0,7.0,7.0,13.0,2.0,18.0,9.0,4.0,0.0,0.0,2.0,0.0,1.0,2020-07-28
2036,1.0,49.0,12.0,13.0,1.0,19.0,5.0,10.0,1.0,7.0,4.0,5.0,3.0,6.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,2020-07-29
2037,4.0,29.0,6.0,4.0,5.0,15.0,11.0,14.0,5.0,3.0,13.0,4.0,8.0,11.0,8.0,6.0,0.0,2.0,0.0,1.0,0.0,2020-07-30
2038,1.0,26.0,11.0,11.0,3.0,8.0,2.0,3.0,0.0,0.0,3.0,9.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-07-31
2039,0.0,19.0,4.0,3.0,2.0,4.0,7.0,3.0,2.0,0.0,7.0,2.0,2.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,2020-08-01
2040,0.0,14.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,2020-08-02
2041,0.0,36.0,11.0,17.0,2.0,23.0,4.0,7.0,3.0,2.0,9.0,10.0,3.0,15.0,5.0,7.0,0.0,1.0,2.0,1.0,0.0,2020-08-03
2042,0.0,53.0,10.0,5.0,5.0,23.0,13.0,10.0,0.0,0.0,4.0,15.0,1.0,8.0,6.0,4.0,0.0,1.0,0.0,1.0,5.0,2020-08-04
